Time,AV1,AV2,AV3,PUMP1,PT101,LT201,PT301,FT101
14.199999999999982,1,0,1,0,498.00000000000045,0.5480000000000027,398.9999999999982,5.0
14.39999999999998,1,0,1,0,497.9722222222227,0.5486666666666694,398.98611111110927,5.0
14.59999999999998,1,0,1,0,497.9444444444449,0.5493333333333361,398.97222222222035,5.0
14.79999999999998,1,0,1,0,497.91666666666714,0.5500000000000028,398.95833333333144,5.0
14.999999999999979,1,0,1,0,497.88888888888937,0.5506666666666695,398.9444444444425,5.0
15.199999999999978,1,0,1,0,497.8611111111116,0.5513333333333362,398.9305555555536,5.0
15.399999999999977,1,0,1,0,497.8333333333338,0.5520000000000029,398.9166666666647,5.0
15.599999999999977,1,0,1,0,497.80555555555605,0.5526666666666696,398.9027777777758,5.0
15.799999999999976,1,0,1,0,497.7777777777783,0.5533333333333363,398.88888888888687,5.0
15.999999999999975,1,0,1,0,497.7500000000005,0.554000000000003,398.87499999999795,5.0
16.199999999999974,1,0,1,0,497.72222222222274,0.5546666666666697,398.86111111110904,5.0
16.399999999999974,1,0,1,0,497.69444444444497,0.5553333333333365,398.8472222222201,5.0
16.599999999999973,1,0,1,0,497.6666666666672,0.5560000000000032,398.8333333333312,5.0
16.799999999999972,1,0,1,0,497.6388888888894,0.5566666666666699,398.8194444444423,5.0
16.99999999999997,1,0,1,0,497.61111111111165,0.5573333333333366,398.8055555555534,5.0
17.19999999999997,1,0,1,0,497.5833333333339,0.5580000000000033,398.79166666666447,5.0
17.39999999999997,1,0,1,0,497.5555555555561,0.55866666666667,398.77777777777555,5.0
17.59999999999997,1,0,1,0,497.52777777777834,0.5593333333333367,398.76388888888664,5.0
17.79999999999997,1,0,1,0,497.50000000000057,0.5600000000000034,398.7499999999977,5.0
17.999999999999968,1,0,1,0,497.4722222222228,0.5606666666666701,398.7361111111088,5.0
18.199999999999967,1,0,1,0,497.444444444445,0.5613333333333368,398.7222222222199,5.0
18.399999999999967,1,0,1,0,497.41666666666725,0.5620000000000035,398.708333333331,5.0
18.599999999999966,1,0,1,0,497.3888888888895,0.5626666666666702,398.69444444444207,5.0
18.799999999999965,1,0,1,0,497.3611111111117,0.5633333333333369,398.68055555555316,5.0
18.999999999999964,1,0,1,0,497.33333333333394,0.5640000000000036,398.66666666666424,5.0
19.199999999999964,1,0,1,0,497.30555555555617,0.5646666666666703,398.6527777777753,5.0
19.399999999999963,1,0,1,0,497.2777777777784,0.565333333333337,398.6388888888864,5.0
19.599999999999962,1,0,1,0,497.2500000000006,0.5660000000000037,398.6249999999975,5.0
19.79999999999996,1,0,1,0,497.22222222222285,0.5666666666666704,398.6111111111086,5.0
19.99999999999996,1,0,1,0,497.1944444444451,0.5673333333333371,398.59722222221967,5.0
20.19999999999996,1,0,1,0,497.1666666666673,0.5680000000000038,398.58333333333076,5.0
20.39999999999996,1,0,1,0,497.13888888888954,0.5686666666666705,398.56944444444184,5.0
20.59999999999996,1,0,1,0,497.11111111111177,0.5693333333333372,398.5555555555529,5.0
20.799999999999958,1,0,1,0,497.083333333334,0.570000000000004,398.541666666664,5.0
20.999999999999957,1,0,1,0,497.0555555555562,0.5706666666666707,398.5277777777751,5.0
21.199999999999957,1,0,1,0,497.02777777777845,0.5713333333333374,398.5138888888862,5.0
21.399999999999956,1,0,1,0,497.0000000000007,0.5720000000000041,398.49999999999727,5.0
21.599999999999955,1,0,1,0,496.9722222222229,0.5726666666666708,398.48611111110836,5.0
21.799999999999955,1,0,1,0,496.94444444444514,0.5733333333333375,398.47222222221944,5.0
21.999999999999954,1,0,1,0,496.91666666666737,0.5740000000000042,398.45833333333053,5.0
22.199999999999953,1,0,1,0,496.8888888888896,0.5746666666666709,398.4444444444416,5.0
22.399999999999952,1,0,1,0,496.8611111111118,0.5753333333333376,398.4305555555527,5.0
22.59999999999995,1,0,1,0,496.83333333333405,0.5760000000000043,398.4166666666638,5.0
22.79999999999995,1,0,1,0,496.8055555555563,0.576666666666671,398.4027777777749,5.0
22.99999999999995,1,0,1,0,496.7777777777785,0.5773333333333377,398.38888888888596,5.0
23.19999999999995,1,0,1,0,496.75000000000074,0.5780000000000044,398.37499999999704,5.0
23.39999999999995,1,0,1,0,496.72222222222297,0.5786666666666711,398.36111111110813,5.0
23.599999999999948,1,0,1,0,496.6944444444452,0.5793333333333378,398.3472222222192,5.0
23.799999999999947,1,0,1,0,496.6666666666674,0.5800000000000045,398.3333333333303,5.0
23.999999999999947,1,0,1,0,496.63888888888965,0.5806666666666712,398.3194444444414,5.0
24.199999999999946,1,0,1,0,496.6111111111119,0.5813333333333379,398.3055555555525,5.0
24.399999999999945,1,0,1,0,496.5833333333341,0.5820000000000046,398.29166666666356,5.0
24.599999999999945,1,0,1,0,496.55555555555634,0.5826666666666713,398.27777777777465,5.0
24.799999999999944,1,0,1,0,496.52777777777857,0.583333333333338,398.26388888888573,5.0
24.999999999999943,1,0,1,0,496.5000000000008,0.5840000000000047,398.2499999999968,5.0
25.199999999999942,1,0,1,0,496.472222222223,0.5846666666666714,398.2361111111079,5.0
25.39999999999994,1,0,1,0,496.44444444444525,0.5853333333333381,398.222222222219,5.0
25.59999999999994,1,0,1,0,496.4166666666675,0.5860000000000049,398.2083333333301,5.0
25.79999999999994,1,0,1,0,496.3888888888897,0.5866666666666716,398.19444444444116,5.0
25.99999999999994,1,0,1,0,496.36111111111194,0.5873333333333383,398.18055555555225,5.0
26.19999999999994,1,0,1,0,496.33333333333417,0.588000000000005,398.16666666666333,5.0
26.399999999999938,1,0,1,0,496.3055555555564,0.5886666666666717,398.1527777777744,5.0
26.599999999999937,1,0,1,0,496.2777777777786,0.5893333333333384,398.1388888888855,5.0
26.799999999999937,1,0,1,0,496.25000000000085,0.5900000000000051,398.1249999999966,5.0
26.999999999999936,1,0,1,0,496.2222222222231,0.5906666666666718,398.1111111111077,5.0
27.199999999999935,1,0,1,0,496.1944444444453,0.5913333333333385,398.09722222221876,5.0
27.399999999999935,1,0,1,0,496.16666666666754,0.5920000000000052,398.08333333332985,5.0
27.599999999999934,1,0,1,0,496.13888888888977,0.5926666666666719,398.06944444444093,5.0
27.799999999999933,1,0,1,0,496.111111111112,0.5933333333333386,398.055555555552,5.0
27.999999999999932,1,0,1,0,496.0833333333342,0.5940000000000053,398.0416666666631,5.0
28.199999999999932,1,0,1,0,496.05555555555645,0.594666666666672,398.0277777777742,5.0
28.39999999999993,1,0,1,0,496.0277777777787,0.5953333333333387,398.0138888888853,5.0
28.59999999999993,1,0,1,0,496.0000000000009,0.5960000000000054,397.99999999999636,5.0
28.79999999999993,1,0,1,0,495.97222222222314,0.5966666666666721,397.98611111110745,5.0
28.99999999999993,1,0,1,0,495.94444444444537,0.5973333333333388,397.97222222221853,5.0
29.19999999999993,1,0,1,0,495.9166666666676,0.5980000000000055,397.9583333333296,5.0
29.399999999999928,1,0,1,0,495.8888888888898,0.5986666666666722,397.9444444444407,5.0
29.599999999999927,1,0,1,0,495.86111111111205,0.5993333333333389,397.9305555555518,5.0
29.799999999999926,1,0,1,0,495.8333333333343,0.6000000000000056,397.9166666666629,5.0
29.999999999999925,1,0,1,0,495.8055555555565,0.6006666666666723,397.90277777777396,5.0
30.199999999999925,1,0,1,0,495.77777777777874,0.601333333333339,397.88888888888505,5.0
30.399999999999924,1,0,1,0,495.75000000000097,0.6020000000000058,397.87499999999613,5.0
30.599999999999923,1,0,1,0,495.7222222222232,0.6026666666666725,397.8611111111072,5.0
30.799999999999923,1,0,1,0,495.6944444444454,0.6033333333333392,397.8472222222183,5.0
30.999999999999922,1,0,1,0,495.66666666666765,0.6040000000000059,397.8333333333294,5.0
31.19999999999992,1,0,1,0,495.6388888888899,0.6046666666666726,397.8194444444405,5.0
31.39999999999992,1,0,1,0,495.6111111111121,0.6053333333333393,397.80555555555156,5.0
31.59999999999992,1,0,1,0,495.58333333333434,0.606000000000006,397.79166666666265,5.0
31.79999999999992,1,0,1,0,495.55555555555657,0.6066666666666727,397.77777777777374,5.0
31.99999999999992,1,0,1,0,495.5277777777788,0.6073333333333394,397.7638888888848,5.0
32.19999999999992,1,0,1,0,495.500000000001,0.6080000000000061,397.7499999999959,5.0
32.39999999999992,1,0,1,0,495.47222222222325,0.6086666666666728,397.736111111107,5.0
32.59999999999992,1,0,1,0,495.4444444444455,0.6093333333333395,397.7222222222181,5.0
32.799999999999926,1,0,1,0,495.4166666666677,0.6100000000000062,397.70833333332916,5.0
32.99999999999993,1,0,1,0,495.38888888888994,0.6106666666666729,397.69444444444025,5.0
33.19999999999993,1,0,1,0,495.36111111111217,0.6113333333333396,397.68055555555134,5.0
33.399999999999935,1,0,1,0,495.3333333333344,0.6120000000000063,397.6666666666624,5.0
33.59999999999994,1,0,1,0,495.3055555555566,0.612666666666673,397.6527777777735,5.0
33.79999999999994,1,0,1,0,495.27777777777885,0.6133333333333397,397.6388888888846,5.0
33.99999999999994,1,0,1,0,495.2500000000011,0.6140000000000064,397.6249999999957,5.0
34.199999999999946,1,0,1,0,495.2222222222233,0.6146666666666731,397.61111111110677,5.0
34.39999999999995,1,0,1,0,495.19444444444554,0.6153333333333398,397.59722222221785,5.0
34.59999999999995,1,0,1,0,495.16666666666777,0.6160000000000065,397.58333333332894,5.0
34.799999999999955,1,0,1,0,495.13888888889,0.6166666666666732,397.56944444444,5.0
34.99999999999996,1,0,1,0,495.1111111111122,0.61733333333334,397.5555555555511,5.0
35.19999999999996,1,0,1,0,495.08333333333445,0.6180000000000067,397.5416666666622,5.0
35.39999999999996,1,0,1,0,495.0555555555567,0.6186666666666734,397.5277777777733,5.0
35.599999999999966,1,0,1,0,495.0277777777789,0.6193333333333401,397.51388888888437,5.0
35.79999999999997,1,0,1,0,495.00000000000114,0.6200000000000068,397.49999999999545,5.0
35.99999999999997,1,0,1,0,494.97222222222337,0.6206666666666735,397.48611111110654,5.0
36.199999999999974,1,0,1,0,494.9444444444456,0.6213333333333402,397.4722222222176,5.0
36.39999999999998,1,0,1,0,494.9166666666678,0.6220000000000069,397.4583333333287,5.0
36.59999999999998,1,0,1,0,494.88888888889005,0.6226666666666736,397.4444444444398,5.0
36.79999999999998,1,0,1,0,494.8611111111123,0.6233333333333403,397.4305555555509,5.0
36.999999999999986,1,0,1,0,494.8333333333345,0.624000000000007,397.41666666666197,5.0
37.19999999999999,1,0,1,0,494.80555555555674,0.6246666666666737,397.40277777777305,5.0
37.39999999999999,1,0,1,0,494.77777777777897,0.6253333333333404,397.38888888888414,5.0
37.599999999999994,1,0,1,0,494.7500000000012,0.6260000000000071,397.3749999999952,5.0
37.8,1,0,1,0,494.7222222222234,0.6266666666666738,397.3611111111063,5.0
38.0,1,0,1,0,494.69444444444565,0.6273333333333405,397.3472222222174,5.0
38.2,1,0,1,0,494.6666666666679,0.6280000000000072,397.3333333333285,5.0
38.400000000000006,1,0,1,0,494.6388888888901,0.6286666666666739,397.31944444443957,5.0
38.60000000000001,1,0,1,0,494.61111111111234,0.6293333333333406,397.30555555555065,5.0
38.80000000000001,1,0,1,0,494.58333333333456,0.6300000000000073,397.29166666666174,5.0
39.000000000000014,1,0,1,0,494.5555555555568,0.630666666666674,397.2777777777728,5.0
39.20000000000002,1,0,1,0,494.527777777779,0.6313333333333407,397.2638888888839,5.0
39.40000000000002,1,0,1,0,494.50000000000125,0.6320000000000074,397.249999999995,5.0
39.60000000000002,1,0,1,0,494.4722222222235,0.6326666666666741,397.2361111111061,5.0
39.800000000000026,1,0,1,0,494.4444444444457,0.6333333333333409,397.22222222221717,5.0
40.00000000000003,1,0,1,0,494.41666666666794,0.6340000000000076,397.20833333332826,5.0
40.20000000000003,1,0,1,0,494.38888888889016,0.6346666666666743,397.19444444443934,5.0
40.400000000000034,1,0,1,0,494.3611111111124,0.635333333333341,397.1805555555504,5.0
40.60000000000004,1,0,1,0,494.3333333333346,0.6360000000000077,397.1666666666615,5.0
40.80000000000004,1,0,1,0,494.30555555555685,0.6366666666666744,397.1527777777726,5.0
41.00000000000004,1,0,1,0,494.2777777777791,0.6373333333333411,397.1388888888837,5.0
41.200000000000045,1,0,1,0,494.2500000000013,0.6380000000000078,397.12499999999477,5.0
41.40000000000005,1,0,1,0,494.22222222222354,0.6386666666666745,397.11111111110586,5.0
41.60000000000005,1,0,1,0,494.19444444444576,0.6393333333333412,397.09722222221694,5.0
41.800000000000054,1,0,1,0,494.166666666668,0.6400000000000079,397.083333333328,5.0
42.00000000000006,1,0,1,0,494.1388888888902,0.6406666666666746,397.0694444444391,5.0
42.20000000000006,1,0,1,0,494.11111111111245,0.6413333333333413,397.0555555555502,5.0
42.40000000000006,1,0,1,0,494.0833333333347,0.642000000000008,397.0416666666613,5.0
42.600000000000065,1,0,1,0,494.0555555555569,0.6426666666666747,397.02777777777237,5.0
42.80000000000007,1,0,1,0,494.02777777777914,0.6433333333333414,397.01388888888346,5.0
43.00000000000007,1,0,1,0,494.00000000000136,0.6440000000000081,396.99999999999454,5.0
43.200000000000074,1,0,1,0,493.9722222222236,0.6446666666666748,396.98611111110563,5.0
43.40000000000008,1,0,1,0,493.9444444444458,0.6453333333333415,396.9722222222167,5.0
43.60000000000008,1,0,1,0,493.91666666666805,0.6460000000000082,396.9583333333278,5.0
43.80000000000008,1,0,1,0,493.8888888888903,0.6466666666666749,396.9444444444389,5.0
44.000000000000085,1,0,1,0,493.8611111111125,0.6473333333333416,396.93055555555,5.0
44.20000000000009,1,0,1,0,493.83333333333474,0.6480000000000083,396.91666666666106,5.0
44.40000000000009,1,0,1,0,493.80555555555696,0.648666666666675,396.90277777777214,5.0
44.600000000000094,1,0,1,0,493.7777777777792,0.6493333333333418,396.88888888888323,5.0
44.8000000000001,1,0,1,0,493.7500000000014,0.6500000000000085,396.8749999999943,5.0
45.0000000000001,1,0,1,0,493.72222222222365,0.6506666666666752,396.8611111111054,5.0
45.2000000000001,1,0,1,0,493.6944444444459,0.6513333333333419,396.8472222222165,5.0
45.400000000000105,1,0,1,0,493.6666666666681,0.6520000000000086,396.8333333333276,5.0
45.60000000000011,1,0,1,0,493.63888888889034,0.6526666666666753,396.81944444443866,5.0
45.80000000000011,1,0,1,0,493.61111111111256,0.653333333333342,396.80555555554974,5.0
46.000000000000114,1,0,1,0,493.5833333333348,0.6540000000000087,396.79166666666083,5.0
46.20000000000012,1,0,1,0,493.555555555557,0.6546666666666754,396.7777777777719,5.0
46.40000000000012,1,0,1,0,493.52777777777925,0.6553333333333421,396.763888888883,5.0
46.60000000000012,1,0,1,0,493.5000000000015,0.6560000000000088,396.7499999999941,5.0
46.800000000000125,1,0,1,0,493.4722222222237,0.6566666666666755,396.7361111111052,5.0
47.00000000000013,1,0,1,0,493.44444444444594,0.6573333333333422,396.72222222221626,5.0
47.20000000000013,1,0,1,0,493.41666666666816,0.6580000000000089,396.70833333332735,5.0
47.400000000000134,1,0,1,0,493.3888888888904,0.6586666666666756,396.69444444443843,5.0
47.600000000000136,1,0,1,0,493.3611111111126,0.6593333333333423,396.6805555555495,5.0
47.80000000000014,1,0,1,0,493.33333333333485,0.660000000000009,396.6666666666606,5.0
48.00000000000014,1,0,1,0,493.3055555555571,0.6606666666666757,396.6527777777717,5.0
48.200000000000145,1,0,1,0,493.2777777777793,0.6613333333333424,396.6388888888828,5.0
48.40000000000015,1,0,1,0,493.25000000000153,0.6620000000000091,396.62499999999386,5.0
48.60000000000015,1,0,1,0,493.22222222222376,0.6626666666666758,396.61111111110495,5.0
48.80000000000015,1,0,1,0,493.194444444446,0.6633333333333425,396.59722222221603,5.0
49.000000000000156,1,0,1,0,493.1666666666682,0.6640000000000092,396.5833333333271,5.0
49.20000000000016,1,0,1,0,493.13888888889045,0.664666666666676,396.5694444444382,5.0
49.40000000000016,1,0,1,0,493.1111111111127,0.6653333333333427,396.5555555555493,5.0
49.600000000000165,1,0,1,0,493.0833333333349,0.6660000000000094,396.5416666666604,5.0
49.80000000000017,1,0,1,0,493.05555555555713,0.6666666666666761,396.52777777777146,5.0
50.00000000000017,1,0,1,0,493.02777777777936,0.6673333333333428,396.51388888888255,5.0
50.20000000000017,1,0,1,0,493.0000000000016,0.6680000000000095,396.49999999999363,5.0
50.400000000000176,1,0,1,0,492.9722222222238,0.6686666666666762,396.4861111111047,5.0
50.60000000000018,1,0,1,0,492.94444444444605,0.6693333333333429,396.4722222222158,5.0
50.80000000000018,1,0,1,0,492.9166666666683,0.6700000000000096,396.4583333333269,5.0
51.000000000000185,1,0,1,0,492.8888888888905,0.6706666666666763,396.444444444438,5.0
51.20000000000019,1,0,1,0,492.86111111111273,0.671333333333343,396.43055555554906,5.0
51.40000000000019,1,0,1,0,492.83333333333496,0.6720000000000097,396.41666666666015,5.0
51.60000000000019,1,0,1,0,492.8055555555572,0.6726666666666764,396.40277777777123,5.0
51.800000000000196,1,0,1,0,492.7777777777794,0.6733333333333431,396.3888888888823,5.0
52.0000000000002,1,0,1,0,492.75000000000165,0.6740000000000098,396.3749999999934,5.0
52.2000000000002,1,0,1,0,492.7222222222239,0.6746666666666765,396.3611111111045,5.0
52.400000000000205,1,0,1,0,492.6944444444461,0.6753333333333432,396.3472222222156,5.0
52.60000000000021,1,0,1,0,492.66666666666833,0.6760000000000099,396.33333333332666,5.0
52.80000000000021,1,0,1,0,492.63888888889056,0.6766666666666766,396.31944444443775,5.0
53.00000000000021,1,0,1,0,492.6111111111128,0.6773333333333433,396.30555555554884,5.0
53.200000000000216,1,0,1,0,492.583333333335,0.67800000000001,396.2916666666599,5.0
53.40000000000022,1,0,1,0,492.55555555555725,0.6786666666666767,396.277777777771,5.0
53.60000000000022,1,0,1,0,492.5277777777795,0.6793333333333434,396.2638888888821,5.0
53.800000000000225,1,0,1,0,492.5000000000017,0.6800000000000102,396.2499999999932,5.0
54.00000000000023,1,0,1,0,492.47222222222393,0.6806666666666769,396.23611111110426,5.0
54.20000000000023,1,0,1,0,492.44444444444616,0.6813333333333436,396.22222222221535,5.0
54.40000000000023,1,0,1,0,492.4166666666684,0.6820000000000103,396.20833333332644,5.0
54.600000000000236,1,0,1,0,492.3888888888906,0.682666666666677,396.1944444444375,5.0
54.80000000000024,1,0,1,0,492.36111111111285,0.6833333333333437,396.1805555555486,5.0
55.00000000000024,1,0,1,0,492.3333333333351,0.6840000000000104,396.1666666666597,5.0
55.200000000000244,1,0,1,0,492.3055555555573,0.6846666666666771,396.1527777777708,5.0
55.40000000000025,1,0,1,0,492.27777777777953,0.6853333333333438,396.13888888888187,5.0
55.60000000000025,1,0,1,0,492.25000000000176,0.6860000000000105,396.12499999999295,5.0
55.80000000000025,1,0,1,0,492.222222222224,0.6866666666666772,396.11111111110404,5.0
56.000000000000256,1,0,1,0,492.1944444444462,0.6873333333333439,396.0972222222151,5.0
56.20000000000026,1,0,1,0,492.16666666666845,0.6880000000000106,396.0833333333262,5.0
56.40000000000026,1,0,1,0,492.1388888888907,0.6886666666666773,396.0694444444373,5.0
56.600000000000264,1,0,1,0,492.1111111111129,0.689333333333344,396.0555555555484,5.0
56.80000000000027,1,0,1,0,492.08333333333513,0.6900000000000107,396.04166666665947,5.0
57.00000000000027,1,0,1,0,492.05555555555736,0.6906666666666774,396.02777777777055,5.0
57.20000000000027,1,0,1,0,492.0277777777796,0.6913333333333441,396.01388888888164,5.0
57.400000000000276,1,0,1,0,492.0000000000018,0.6920000000000108,395.9999999999927,5.0
57.60000000000028,1,0,1,0,491.97222222222405,0.6926666666666775,395.9861111111038,5.0
57.80000000000028,1,0,1,0,491.9444444444463,0.6933333333333442,395.9722222222149,5.0
58.000000000000284,1,0,1,0,491.9166666666685,0.6940000000000109,395.958333333326,5.0
58.20000000000029,1,0,1,0,491.88888888889073,0.6946666666666776,395.94444444443707,5.0
58.40000000000029,1,0,1,0,491.86111111111296,0.6953333333333444,395.93055555554815,5.0
58.60000000000029,1,0,1,0,491.8333333333352,0.696000000000011,395.91666666665924,5.0
58.800000000000296,1,0,1,0,491.8055555555574,0.6966666666666778,395.9027777777703,5.0
59.0000000000003,1,0,1,0,491.77777777777965,0.6973333333333445,395.8888888888814,5.0
59.2000000000003,1,0,1,0,491.7500000000019,0.6980000000000112,395.8749999999925,5.0
59.400000000000304,1,0,1,0,491.7222222222241,0.6986666666666779,395.8611111111036,5.0
59.60000000000031,1,0,1,0,491.69444444444633,0.6993333333333446,395.84722222221467,5.0
59.80000000000031,1,0,1,0,491.66666666666856,0.7000000000000113,395.83333333332575,5.0
60.00000000000031,1,0,1,0,491.6388888888908,0.700666666666678,395.81944444443684,5.0
60.200000000000315,1,0,1,0,491.611111111113,0.7013333333333447,395.8055555555479,5.0
60.40000000000032,1,0,1,0,491.58333333333525,0.7020000000000114,395.791666666659,5.0
60.60000000000032,1,0,1,0,491.5555555555575,0.7026666666666781,395.7777777777701,5.0
60.800000000000324,1,0,1,0,491.5277777777797,0.7033333333333448,395.7638888888812,5.0
61.00000000000033,1,0,1,0,491.50000000000193,0.7040000000000115,395.74999999999227,5.0
61.20000000000033,1,0,1,0,491.47222222222416,0.7046666666666782,395.73611111110336,5.0
61.40000000000033,1,0,1,0,491.4444444444464,0.7053333333333449,395.72222222221444,5.0
61.600000000000335,1,0,1,0,491.4166666666686,0.7060000000000116,395.7083333333255,5.0
61.80000000000034,1,0,1,0,491.38888888889085,0.7066666666666783,395.6944444444366,5.0
62.00000000000034,1,0,1,0,491.3611111111131,0.707333333333345,395.6805555555477,5.0
